Year,Month,Company,Type,SubCategory,Account,Amount (INR)
2021,3,Construct Corp G,Assets,Other Long Term Assets,Investments,6018795.63
2021,3,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,3000735.49
2021,3,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-7772735.96
2021,3,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,7792909.85
2021,3,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,6729448.25
2021,3,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,913292.63
2021,3,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,7614105.89
2021,3,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,3878330.17
2021,3,Construct Corp G,Equity,Shareholder's Equity,Common Stock,1470745.86
2021,3,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,7004694.7
2021,3,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,1675098.29
2021,3,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,3529977.02
2021,4,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,4086138.17
2021,4,Construct Corp G,Assets,Current Assets,Accounts Receivable,4181179.21
2021,4,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-2658455.16
2021,4,Construct Corp G,Assets,Current Assets,Inventory,3776507.23
2021,4,Construct Corp G,Assets,Current Assets,Prepaid Expenses,5348274.43
2021,4,Construct Corp G,Assets,PPE,Land,7476552.61
2021,4,Construct Corp G,Assets,PPE,Buildings,6618907.0
2021,4,Construct Corp G,Assets,PPE,Construction Equipment,6716787.69
2021,4,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-5511015.52
2021,4,Construct Corp G,Assets,PPE,Vehicles,4731512.24
2021,4,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-1725249.45
2021,4,Construct Corp G,Assets,Other Long Term Assets,Investments,1906504.96
2021,4,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,1374409.51
2021,4,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-7990021.92
2021,4,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,479419.35
2021,4,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,2864974.54
2021,4,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,7171122.88
2021,4,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,1819654.24
2021,4,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,6605552.2
2021,4,Construct Corp G,Equity,Shareholder's Equity,Common Stock,327654.81
2021,4,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,6362852.3
2021,4,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,6953139.64
2021,4,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,1833374.92
2021,5,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,1652442.85
2021,5,Construct Corp G,Assets,Current Assets,Accounts Receivable,715613.81
2021,5,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-8133925.13
2021,5,Construct Corp G,Assets,Current Assets,Inventory,7006245.48
2021,5,Construct Corp G,Assets,Current Assets,Prepaid Expenses,5567441.82
2021,5,Construct Corp G,Assets,PPE,Land,6663050.43
2021,5,Construct Corp G,Assets,PPE,Buildings,3934149.09
2021,5,Construct Corp G,Assets,PPE,Construction Equipment,7334989.68
2021,5,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-1426534.9
2021,5,Construct Corp G,Assets,PPE,Vehicles,4739666.78
2021,5,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-5781885.2
2021,5,Construct Corp G,Assets,Other Long Term Assets,Investments,4950658.04
2021,5,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,404851.04
2021,5,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-4137013.48
2021,5,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,1629512.07
2021,5,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,5180843.55
2021,5,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,5751177.35
2021,5,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,6873141.06
2021,5,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,3648662.64
2021,5,Construct Corp G,Equity,Shareholder's Equity,Common Stock,3696853.4
2021,5,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,7806741.91
2021,5,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,563315.14
2021,5,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,7862703.2
2021,6,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,8250224.39
2021,6,Construct Corp G,Assets,Current Assets,Accounts Receivable,5776311.48
2021,6,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-871952.42
2021,6,Construct Corp G,Assets,Current Assets,Inventory,7832075.79
2021,6,Construct Corp G,Assets,Current Assets,Prepaid Expenses,3798063.62
2021,6,Construct Corp G,Assets,PPE,Land,8158239.92
2021,6,Construct Corp G,Assets,PPE,Buildings,3264820.98
2021,6,Construct Corp G,Assets,PPE,Construction Equipment,394804.72
2021,6,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-341967.07
2021,6,Construct Corp G,Assets,PPE,Vehicles,414209.83
2021,6,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-8019254.18
2021,6,Construct Corp G,Assets,Other Long Term Assets,Investments,1931202.04
2021,6,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,4016780.24
2021,6,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-1847441.63
2021,6,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,7545040.34
2021,6,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,5404131.19
2021,6,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,4429242.62
2021,6,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,4727737.97
2021,6,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,6266069.2
2021,6,Construct Corp G,Equity,Shareholder's Equity,Common Stock,4927198.0
2021,6,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,1619174.27
2021,6,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,1741188.8
2021,6,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,6616126.68
2021,7,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,5649589.44
2021,7,Construct Corp G,Assets,Current Assets,Accounts Receivable,3724353.9
2021,7,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-7576174.15
2021,7,Construct Corp G,Assets,Current Assets,Inventory,2972424.72
2021,7,Construct Corp G,Assets,Current Assets,Prepaid Expenses,678370.28
2021,7,Construct Corp G,Assets,PPE,Land,8277958.62
2021,7,Construct Corp G,Assets,PPE,Buildings,1829548.33
2021,7,Construct Corp G,Assets,PPE,Construction Equipment,7913195.6
2021,7,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-5481755.8
2021,7,Construct Corp G,Assets,PPE,Vehicles,4084921.13
2021,7,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-4211589.62
2021,7,Construct Corp G,Assets,Other Long Term Assets,Investments,8180962.21
2021,7,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,1191245.51
2021,7,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-8197763.73
2021,7,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,5451424.12
2021,7,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,7735281.39
2021,7,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,1844426.01
2021,7,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,1276169.22
2021,7,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,4285138.54
2021,7,Construct Corp G,Equity,Shareholder's Equity,Common Stock,5284483.29
2021,7,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,5119394.66
2021,7,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,7050346.74
2021,7,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,8277890.33
2021,8,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,1539521.94
2021,8,Construct Corp G,Assets,Current Assets,Accounts Receivable,1495855.41
2021,8,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-476622.97
2021,8,Construct Corp G,Assets,Current Assets,Inventory,2423077.63
2021,8,Construct Corp G,Assets,Current Assets,Prepaid Expenses,3381483.26
2021,8,Construct Corp G,Assets,PPE,Land,7316408.15
2021,8,Construct Corp G,Assets,PPE,Buildings,3511122.72
2021,8,Construct Corp G,Assets,PPE,Construction Equipment,1221420.23
2021,8,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-4828959.67
2021,8,Construct Corp G,Assets,PPE,Vehicles,2695811.41
2021,8,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-6760291.7
2021,8,Construct Corp G,Assets,Other Long Term Assets,Investments,6132990.39
2021,8,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,5319620.9
2021,8,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-5426530.16
2021,8,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,2055061.96
2021,8,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,1840592.81
2021,8,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,2165839.73
2021,8,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,7397243.25
2021,8,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,3299947.09
2021,8,Construct Corp G,Equity,Shareholder's Equity,Common Stock,2018818.06
2021,8,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,1956878.27
2021,8,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,4740821.32
2021,8,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,8039574.74
2021,9,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,7707419.17
2021,9,Construct Corp G,Assets,Current Assets,Accounts Receivable,486050.17
2021,9,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-5810978.14
2021,9,Construct Corp G,Assets,Current Assets,Inventory,2701570.01
2021,9,Construct Corp G,Assets,Current Assets,Prepaid Expenses,4595280.89
2021,9,Construct Corp G,Assets,PPE,Land,7180121.62
2021,9,Construct Corp G,Assets,PPE,Buildings,2591425.99
2021,9,Construct Corp G,Assets,PPE,Construction Equipment,2276470.39
2021,9,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-6845800.5
2021,9,Construct Corp G,Assets,PPE,Vehicles,6178760.05
2021,9,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-7375363.27
2021,9,Construct Corp G,Assets,Other Long Term Assets,Investments,5389969.5
2021,9,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,4068679.02
2021,9,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-2917488.8
2021,9,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,8258426.03
2021,9,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,4668013.98
2021,9,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,6148300.89
2021,9,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,7527621.73
2021,9,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,4332796.96
2021,9,Construct Corp G,Equity,Shareholder's Equity,Common Stock,2174535.46
2021,9,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,2672203.59
2021,9,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,6544953.75
2021,9,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,868901.31
2021,10,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,3441844.72
2021,10,Construct Corp G,Assets,Current Assets,Accounts Receivable,3940458.68
2021,10,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-6423612.18
2021,10,Construct Corp G,Assets,Current Assets,Inventory,5433019.66
2021,10,Construct Corp G,Assets,Current Assets,Prepaid Expenses,5629903.55
2021,10,Construct Corp G,Assets,PPE,Land,1522095.8
2021,10,Construct Corp G,Assets,PPE,Buildings,1953884.85
2021,10,Construct Corp G,Assets,PPE,Construction Equipment,3886161.41
2021,10,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-3589655.76
2021,10,Construct Corp G,Assets,PPE,Vehicles,6747166.29
2021,10,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-7840613.5
2021,10,Construct Corp G,Assets,Other Long Term Assets,Investments,998077.25
2021,10,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,6569936.88
2021,10,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-7265616.24
2021,10,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,6218764.09
2021,10,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,1743959.61
2021,10,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,4125676.25
2021,10,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,4786318.98
2021,10,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,6164174.01
2021,10,Construct Corp G,Equity,Shareholder's Equity,Common Stock,7292284.56
2021,10,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,1379562.26
2021,10,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,7644008.73
2021,10,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,1759403.4
2021,11,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,1063379.19
2021,11,Construct Corp G,Assets,Current Assets,Accounts Receivable,8086507.61
2021,11,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-1923403.68
2021,11,Construct Corp G,Assets,Current Assets,Inventory,1861588.77
2021,11,Construct Corp G,Assets,Current Assets,Prepaid Expenses,2756669.47
2021,11,Construct Corp G,Assets,PPE,Land,2890951.96
2021,11,Construct Corp G,Assets,PPE,Buildings,5659514.77
2021,11,Construct Corp G,Assets,PPE,Construction Equipment,8215540.65
2021,11,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-4138300.23
2021,11,Construct Corp G,Assets,PPE,Vehicles,2017430.63
2021,11,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-2790186.1
2021,11,Construct Corp G,Assets,Other Long Term Assets,Investments,2091176.88
2021,11,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,1041833.65
2021,11,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-3889701.45
2021,11,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,7074786.56
2021,11,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,549823.34
2021,11,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,1844487.46
2021,11,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,2299594.41
2021,11,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,2643383.03
2021,11,Construct Corp G,Equity,Shareholder's Equity,Common Stock,7001294.31
2021,11,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,5137274.35
2021,11,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,5063020.08
2021,11,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,4157136.38
2021,12,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,1499437.3
2021,12,Construct Corp G,Assets,Current Assets,Accounts Receivable,480264.95
2021,12,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-8074496.14
2021,12,Construct Corp G,Assets,Current Assets,Inventory,2612231.86
2021,12,Construct Corp G,Assets,Current Assets,Prepaid Expenses,529738.37
2021,12,Construct Corp G,Assets,PPE,Land,4869067.91
2021,12,Construct Corp G,Assets,PPE,Buildings,7141972.01
2021,12,Construct Corp G,Assets,PPE,Construction Equipment,4097069.13
2021,12,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-6564528.13
2021,12,Construct Corp G,Assets,PPE,Vehicles,7785388.01
2021,12,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-370822.26
2021,12,Construct Corp G,Assets,Other Long Term Assets,Investments,1920489.66
2021,12,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,7095305.62
2021,12,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-4923356.87
2021,12,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,8717005.52
2021,12,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,6159693.76
2021,12,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,4222496.18
2021,12,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,2598599.47
2021,12,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,3776241.6
2021,12,Construct Corp G,Equity,Shareholder's Equity,Common Stock,3417649.96
2021,12,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,5212302.85
2021,12,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,1129417.05
2021,12,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,7726543.3
2022,1,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,842077.25
2022,1,Construct Corp G,Assets,Current Assets,Accounts Receivable,7622702.74
2022,1,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-3187954.53
2022,1,Construct Corp G,Assets,Current Assets,Inventory,2304874.54
2022,1,Construct Corp G,Assets,Current Assets,Prepaid Expenses,444386.1
2022,1,Construct Corp G,Assets,PPE,Land,5174728.75
2022,1,Construct Corp G,Assets,PPE,Buildings,6423764.48
2022,1,Construct Corp G,Assets,PPE,Construction Equipment,3277692.07
2022,1,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-1407260.74
2022,1,Construct Corp G,Assets,PPE,Vehicles,6888593.59
2022,1,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-968083.6
